LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
0,5,0,1,0,0,4,0.25,0,1,0.25,10,1,0.0,15,0,4,1.0,24.32,6.0,875.68,0.05,35,0.17,48.65,145.95,0.25,0,0,8,0.22,12,23,9,9,18,6.25,16,N
17,126,4,22,37,224,66,0.28,106,6,0.09,232,12,0.17,217,0,58,0.88,50.27,89.67,404175.61,1.5,713,0.01,22454.2,4507.53,0.18,59,112,168,0.21,269,444,48,32,307,21.38,239,Y
12,1,2,2,25,0,1,0.07,0,1,1.0,3,1,0.0,13,0,0,0.0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1.0,0,0,4,0.02,28,40,17,10,54,67.5,15,N
76,3,3,180,77,4,2,0.0,2,2,1.0,240,1,0.0,240,0,2,1.0,239.57,61.05,892966.69,4.88,2276,0.02,49609.26,14626.18,0.5,1,2,240,0.0,928,1348,76,10,576,51.71,420,Y
0,1,0,0,0,0,1,0.33,0,1,1.0,1,1,0.0,3,0,1,1.0,11.65,4.0,186.42,0.02,13,0.25,10.36,46.6,1.0,0,0,2,0.2,4,9,4,8,5,0.0,3,N
2,21,3,2,4,28,11,0.33,8,7,0.64,36,9,0.8,31,0,7,0.64,22.26,23.57,12367.03,0.17,108,0.04,687.06,524.66,0.82,10,16,27,0.27,44,64,14,15,41,16.21,33,N
10,7,7,0,13,8,4,0.17,2,4,1.0,29,4,1.0,23,0,4,1.0,41.58,21.64,19463.36,0.3,174,0.05,1081.3,899.57,1.0,3,4,27,0.08,68,106,22,14,51,36.11,23,N
2,3,0,2,1,4,2,0.18,2,1,0.5,6,1,0.0,9,0,2,1.0,17.6,5.63,556.83,0.03,26,0.18,30.93,98.99,0.5,1,2,6,0.13,15,11,8,6,16,25.0,11,N
1,7,0,0,4,10,4,0.33,4,1,0.25,13,3,0.67,12,0,4,1.0,22.55,6.82,1048.17,0.05,35,0.15,58.23,153.73,0.75,3,5,11,0.18,15,20,11,10,22,25.0,12,N
43,47,8,0,4,12,41,0.26,4,32,0.78,140,5,0.1,157,0,33,0.8,51.17,115.74,685433.12,1.97,842,0.01,38079.62,5922.14,0.12,4,6,101,0.2,375,467,81,50,206,2.48,157,Y
8,21,5,15,14,40,1,0.01,20,1,1.0,51,1,0.0,68,0,1,1.0,69.63,29.3,59767.66,0.68,340,0.03,3320.43,2040.0,1.0,10,20,42,0.01,162,178,47,17,110,29.9,83,N
3,3,2,0,1,4,2,0.25,2,2,1.0,6,1,0.0,8,0,2,1.0,16.18,6.43,668.57,0.03,26,0.16,37.14,104.0,0.5,1,2,6,0.14,10,16,7,9,14,11.11,8,N
62,17,4,2,14,28,9,0.24,12,6,0.67,36,1,0.0,36,0,9,1.0,42.0,16.71,11734.6,0.23,138,0.06,651.92,702.07,0.11,8,14,29,0.08,54,84,21,13,117,30.77,38,N
7,21,0,4,14,40,11,0.18,20,1,0.09,47,1,0.0,58,0,9,0.82,19.48,39.6,30550.67,0.26,173,0.03,1697.26,771.48,0.09,10,20,38,0.13,66,107,10,12,85,23.68,62,Y
0,1,0,0,0,0,1,0.17,0,1,1.0,1,1,0.0,6,0,1,1.0,3.57,4.0,57.06,0.0,9,0.25,3.17,14.26,1.0,0,0,2,0.14,4,5,1,2,7,0.0,6,N
4,19,10,1,4,20,10,0.29,2,1,0.1,31,10,1.0,34,0,2,0.2,49.41,11.7,6763.77,0.19,119,0.09,375.76,578.1,1.0,9,10,23,0.23,52,67,20,9,44,12.82,35,N
3,6,2,4,1,0,5,0.17,0,5,1.0,12,1,0.0,25,0,5,1.0,37.3,10.94,4464.77,0.14,84,0.09,248.04,408.07,0.2,0,0,9,0.14,31,53,17,12,37,16.67,29,N
2,1,1,0,0,0,1,0.1,0,1,1.0,2,1,0.0,10,0,0,0.0,2.22,4.5,45.0,0.0,10,0.22,2.5,10.0,1.0,0,0,3,0.08,9,1,1,1,13,0.0,10,N
37,161,52,21,64,258,81,0.22,98,51,0.63,406,53,0.65,350,0,45,0.56,108.67,79.68,689843.31,2.89,1337,0.01,38324.63,8658.06,0.65,80,132,327,0.17,516,821,68,21,474,19.54,371,N
160,731,21,51,619,1090,366,0.27,368,24,0.07,1158,290,0.79,1317,0,183,0.5,291.06,165.21,7944834.54,16.03,6201,0.01,441379.67,48088.06,0.79,361,578,794,0.17,2313,3888,189,27,2149,33.72,1368,Y
31,39,8,6,58,68,20,0.11,30,11,0.55,88,5,0.21,173,0,11,0.55,94.58,43.08,175516.18,1.36,634,0.02,9750.9,4074.25,0.25,19,34,70,0.07,236,398,63,23,270,27.0,179,Y
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,1.0,0,0,3,0.25,5,9,4,7,4,0.0,2,N
1,1,1,0,0,0,1,0.2,0,1,1.0,2,1,0.0,5,0,0,0.0,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,1.0,0,0,3,0.14,3,1,1,1,7,0.0,5,N
0,1,2,0,0,0,1,0.5,0,1,1.0,3,1,0.0,2,3,1,1.0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,1.0,0,0,4,0.17,4,7,4,5,6,0.0,2,N
0,1,0,0,0,0,1,0.08,0,1,1.0,1,1,0.0,12,0,1,1.0,13.2,1.67,36.67,0.01,11,0.6,2.04,22.0,1.0,0,0,2,0.08,10,1,3,1,13,0.0,12,N
0,7,3,4,0,12,4,0.21,6,4,1.0,19,1,0.0,15,0,4,1.0,35.22,11.14,4372.79,0.13,88,0.09,242.93,392.43,0.25,3,6,17,0.17,39,49,14,8,24,21.05,19,Y
20,61,25,9,45,96,31,0.18,36,15,0.48,137,25,0.8,164,0,23,0.74,101.2,27.68,77541.6,0.93,447,0.04,4307.87,2801.25,0.81,30,48,108,0.13,169,278,58,19,240,24.77,173,N
3,3,2,2,1,4,2,0.18,2,1,0.5,7,1,0.0,9,0,2,1.0,22.68,9.5,2047.19,0.07,47,0.11,113.73,215.49,0.5,1,2,7,0.12,19,28,12,12,17,25.0,11,N
2,1,1,0,0,0,1,0.25,0,1,1.0,2,1,0.0,4,0,0,0.0,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,1.0,0,0,3,0.14,3,1,1,1,7,0.0,4,N
2,7,2,0,0,10,4,0.21,4,2,0.5,13,3,0.67,19,2,3,0.75,13.26,19.0,4788.17,0.08,53,0.05,266.01,252.01,0.75,3,5,11,0.16,19,34,9,18,25,0.0,19,N
26,29,16,4,36,46,15,0.12,18,10,0.67,80,7,0.43,121,0,3,0.2,151.61,25.09,95473.55,1.27,569,0.04,5304.09,3804.62,0.47,14,23,67,0.08,237,332,85,18,189,24.84,125,Y
16,21,5,34,2,38,11,0.16,18,6,0.55,45,11,1.0,34,0,7,0.64,49.51,16.75,13890.27,0.28,151,0.06,771.68,829.27,1.0,10,19,36,0.12,67,84,30,15,90,51.43,68,Y
5,9,4,1,0,10,5,0.26,4,3,0.6,18,3,0.5,18,0,4,0.8,29.68,10.8,3461.78,0.11,62,0.09,192.32,320.54,0.6,3,5,15,0.19,27,35,20,16,26,5.26,19,N
0,1,0,0,1,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.2,1,3,1,3,5,33.33,2,N
2,7,8,0,5,12,4,0.24,6,4,1.0,19,1,0.0,17,0,4,1.0,30.59,6.68,1364.63,0.07,44,0.15,75.81,204.33,0.25,3,6,17,0.15,17,27,14,11,26,22.73,17,N
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0.0,6,1,2,1.0,11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,0.5,1,2,5,0.18,7,10,5,8,11,14.29,7,N
0,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,1.0,0,0,2,0.25,3,7,2,6,4,0.0,2,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,6,1,1.0,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,1.0,0,0,3,0.17,7,10,7,6,6,0.0,2,N
3,7,0,1,2,10,4,0.31,4,1,0.25,11,4,1.0,12,0,4,1.0,14.0,10.67,1592.95,0.05,34,0.09,88.5,149.34,1.0,3,5,9,0.2,16,18,9,12,20,20.0,13,N
2,15,0,2,8,16,8,0.44,2,1,0.13,18,8,1.0,16,0,6,0.75,30.5,8.33,2118.23,0.08,57,0.12,117.68,254.19,1.0,7,8,12,0.27,20,37,12,10,30,38.46,18,N
19,81,9,6,55,102,46,0.31,34,13,0.28,133,16,0.33,143,0,29,0.63,53.58,91.28,446404.72,1.63,641,0.01,24800.26,4890.42,0.35,34,59,89,0.2,275,366,119,79,225,29.9,149,Y
4,7,3,2,2,12,4,0.09,6,2,0.5,17,1,0.0,45,0,4,1.0,35.53,29.11,30097.78,0.34,205,0.03,1672.1,1034.09,0.25,3,6,15,0.07,79,126,19,14,61,8.16,47,N
5,15,8,3,9,28,8,0.17,14,8,1.0,34,1,0.0,45,0,5,0.63,18.07,22.0,8747.58,0.13,92,0.05,485.98,397.62,0.13,7,14,28,0.13,36,56,9,11,64,21.05,48,N
44,23,7,3,94,40,12,0.08,18,6,0.5,56,7,0.55,156,0,9,0.75,70.16,41.11,118581.81,0.96,506,0.02,6587.88,2884.42,0.58,11,20,46,0.04,185,321,36,16,299,38.34,159,Y
1,1,2,0,1,0,1,0.07,0,1,1.0,3,1,0.0,14,0,0,0.0,3.87,9.0,313.46,0.01,15,0.11,17.41,34.83,1.0,0,0,4,0.06,12,3,2,3,17,6.67,14,N
8,1,3,0,0,0,1,0.03,0,1,1.0,9,1,0.0,34,0,1,1.0,35.96,13.3,6360.5,0.16,117,0.08,353.36,478.23,1.0,0,0,10,0.02,38,79,10,7,44,0.0,34,N
0,3,2,0,0,4,2,0.15,2,2,1.0,7,1,0.0,13,0,2,1.0,14.02,7.33,753.86,0.03,27,0.14,41.88,102.8,0.5,1,2,7,0.13,11,16,6,8,15,0.0,13,N
4,15,0,3,5,26,8,0.23,12,1,0.13,26,1,0.0,32,0,6,0.75,23.49,21.5,10857.5,0.17,101,0.05,603.19,505.0,0.13,7,13,20,0.17,43,58,16,16,47,20.0,35,Y
0,7,1,4,0,12,4,0.31,6,4,1.0,13,1,0.0,9,0,4,1.0,25.81,8.4,1821.42,0.07,52,0.12,101.19,216.84,0.25,3,6,11,0.24,21,31,10,8,17,30.77,13,N
4,19,6,3,7,36,10,0.19,18,10,1.0,42,1,0.0,50,0,10,1.0,64.01,15.4,15181.16,0.33,184,0.06,843.4,985.79,0.1,9,18,34,0.15,84,100,30,11,66,16.67,53,N
8,13,5,11,4,14,8,0.17,6,5,0.63,28,4,0.43,35,0,8,1.0,30.3,35.19,37506.78,0.36,187,0.03,2083.71,1065.98,0.5,4,7,22,0.13,76,111,27,25,60,30.0,46,N
3,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,0,0.0,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,1.0,0,0,3,0.14,3,1,1,1,7,0.0,3,N
0,3,1,0,0,4,2,0.22,2,1,0.5,7,1,0.0,9,1,2,1.0,13.29,3.75,186.86,0.02,15,0.27,10.38,49.83,0.5,1,2,7,0.18,5,10,4,6,11,0.0,9,N
8,9,4,1,0,16,5,0.11,8,5,1.0,20,1,0.0,45,0,5,1.0,36.2,18.57,12476.19,0.22,129,0.05,693.12,672.02,0.2,4,8,17,0.09,61,68,23,14,56,2.17,46,Y
1,3,2,0,1,4,2,0.11,2,2,1.0,6,1,0.0,19,0,2,1.0,54.78,8.71,4154.08,0.16,93,0.11,230.78,477.02,0.5,1,2,6,0.06,38,55,24,11,31,5.0,19,Y
2,9,0,6,0,16,5,0.25,8,1,0.2,19,1,0.0,14,1,5,1.0,23.12,11.15,2875.94,0.09,57,0.09,159.77,257.83,0.2,4,8,16,0.2,29,28,13,10,25,30.0,20,N
5,17,6,6,1,26,9,0.26,10,4,0.44,37,1,0.0,29,0,6,0.67,37.43,14.58,7959.36,0.18,104,0.07,442.19,545.78,0.11,8,13,30,0.21,50,54,24,14,42,19.44,35,Y
2,3,2,1,2,4,2,0.25,2,2,1.0,6,1,0.0,7,0,2,1.0,18.0,6.0,648.0,0.04,27,0.17,36.0,108.0,0.5,1,2,6,0.14,12,15,8,8,14,30.0,8,Y
0,28,4,0,4,8,25,0.19,4,25,1.0,58,1,0.0,134,0,25,1.0,48.93,61.81,186927.79,1.01,467,0.02,10384.88,3024.17,0.04,2,4,35,0.18,182,285,53,36,140,2.9,134,N
77,159,11,50,46,188,105,0.17,82,89,0.85,398,14,0.13,578,0,102,0.97,55.39,347.12,6674292.65,6.41,2535,0.0,370794.05,19227.88,0.13,53,102,295,0.14,1083,1452,117,75,753,14.24,628,Y
3,5,0,1,0,8,3,0.27,4,1,0.33,9,1,0.0,10,0,2,0.67,7.89,11.25,999.12,0.03,24,0.09,55.51,88.81,0.33,2,4,8,0.18,10,14,4,9,17,9.09,11,N
5,19,3,3,9,32,10,0.25,14,8,0.8,34,6,0.56,37,0,9,0.9,40.14,17.65,12506.31,0.24,136,0.06,694.8,708.49,0.6,9,16,26,0.18,58,78,23,14,56,24.49,40,N
1,5,1,0,1,6,3,0.27,2,1,0.33,9,3,1.0,11,0,3,1.0,15.39,7.86,950.15,0.04,29,0.13,52.79,120.93,1.0,2,3,8,0.2,10,19,7,11,15,8.33,11,N
4,39,0,4,12,44,20,0.43,8,1,0.05,49,19,0.95,43,0,12,0.6,57.81,14.27,11770.67,0.27,155,0.07,653.93,824.9,0.95,18,68,31,0.31,53,102,26,14,65,27.12,47,N
6,7,4,0,12,8,4,0.2,2,2,0.5,13,4,1.0,20,0,4,1.0,47.39,10.75,5476.95,0.17,101,0.09,304.28,509.48,1.0,3,4,11,0.1,43,58,22,11,41,37.5,20,Y
1,15,0,1,24,28,8,0.18,14,1,0.13,30,1,0.0,43,0,8,1.0,61.35,11.82,8568.18,0.24,145,0.08,476.01,725.0,0.13,7,14,24,0.11,52,93,22,10,74,36.76,44,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,3,0.25,2,4,2,4,4,0.0,2,N
0,7,0,7,1,10,4,0.21,4,1,0.25,12,3,0.67,12,0,4,1.0,13.9,11.0,1682.18,0.05,36,0.09,93.45,152.93,0.75,3,5,10,0.18,16,20,8,11,22,40.0,19,N
12,25,1,12,2,48,13,0.27,24,13,1.0,49,1,0.0,37,0,1,0.08,90.56,8.08,5907.76,0.24,145,0.12,328.21,731.44,0.08,12,24,38,0.2,60,85,26,7,65,27.45,49,N
6,27,4,5,3,44,14,0.3,18,10,0.71,46,1,0.0,41,0,14,1.0,52.88,17.81,16781.22,0.31,177,0.06,932.29,941.98,0.07,13,22,34,0.25,74,103,27,13,57,16.32,46,N
50,29,8,38,46,50,15,0.07,22,9,0.6,84,7,0.43,173,0,11,0.73,90.46,60.38,329803.84,1.82,869,0.02,18322.44,5462.01,0.47,14,25,71,0.05,375,494,59,19,309,32.68,211,Y
6,17,2,1,5,30,9,0.11,14,5,0.56,34,7,0.75,79,0,9,1.0,52.48,32.46,55302.23,0.57,285,0.03,3072.35,1703.52,0.78,8,15,27,0.1,121,164,41,22,93,7.06,80,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,0,0.0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,3,0.25,1,4,1,4,4,0.0,2,N
6,17,2,0,3,24,9,0.16,8,4,0.44,26,6,0.63,57,0,9,1.0,52.59,24.94,32717.39,0.44,229,0.04,1817.63,1311.69,0.67,8,12,19,0.13,97,132,35,18,72,5.0,57,N
8,33,13,15,21,58,17,0.2,26,12,0.71,93,6,0.31,69,0,14,0.82,51.75,55.4,158856.26,0.96,471,0.02,8825.35,2867.19,0.35,16,29,78,0.15,179,292,42,26,117,34.29,84,Y
3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0.0,10,0,3,1.0,12.67,10.0,1267.11,0.04,31,0.1,70.4,126.71,0.33,2,4,9,0.18,14,17,7,10,17,9.09,11,N
5,1,3,0,14,0,1,0.02,0,1,1.0,28,1,0.0,62,0,1,1.0,257.79,6.1,9592.43,0.52,272,0.16,532.91,1572.53,1.0,0,0,29,0.01,122,150,50,5,83,18.42,62,N
0,1,2,0,0,0,1,0.5,0,1,1.0,3,1,0.0,2,0,1,1.0,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,1.0,0,0,4,0.2,2,7,2,6,5,0.0,2,N
2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0.0,6,0,2,1.0,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,14.29,7,N
2,3,0,0,2,4,2,0.29,2,1,0.5,5,1,0.0,7,0,1,0.5,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,0.5,1,2,5,0.15,6,8,5,6,13,22.22,7,N
6,9,2,0,5,14,5,0.24,6,3,0.6,18,3,0.5,21,0,5,1.0,21.76,11.67,2961.28,0.08,54,0.09,164.52,253.82,0.6,4,7,15,0.15,20,34,12,14,34,19.23,21,Y
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,0,1,1.0,11.86,3.5,145.3,0.01,12,0.29,8.07,41.51,1.0,0,0,3,0.17,4,8,4,7,6,0.0,2,N
7,37,5,11,10,16,25,0.2,6,8,0.32,102,11,0.42,113,0,25,1.0,39.52,45.9,83263.92,0.6,311,0.02,4625.77,1814.03,0.44,5,8,79,0.17,102,209,30,27,143,15.67,124,Y
7,9,4,0,0,16,5,0.12,8,4,0.8,23,1,0.0,43,0,3,0.6,32.06,21.12,14294.47,0.23,124,0.05,794.14,676.97,0.2,4,8,20,0.1,61,63,26,18,52,0.0,43,Y
3,5,3,0,2,8,3,0.2,4,2,0.67,12,1,0.0,15,0,3,1.0,42.49,8.11,2801.07,0.12,69,0.12,155.62,345.0,0.33,2,4,11,0.14,31,38,21,11,22,11.76,15,N
0,3,0,0,0,4,2,0.17,2,1,0.5,6,1,0.0,12,0,2,1.0,25.38,3.75,356.94,0.03,25,0.27,19.83,95.18,0.5,1,2,6,0.12,10,15,8,6,17,0.0,12,N
0,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,1,1.0,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,1.0,0,0,3,0.13,9,12,9,6,8,0.0,3,N
297,61,25,19,138,98,31,0.02,38,19,0.61,383,13,0.4,1409,0,8,0.26,836.5,66.11,3655422.23,18.43,6716,0.02,203079.0,55296.99,0.42,30,49,354,0.02,2355,4361,285,16,1865,10.03,1428,Y
0,1,2,0,0,0,1,0.5,0,1,1.0,3,1,0.0,2,2,1,1.0,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1.0,0,0,4,0.2,3,7,3,6,5,0.0,2,N
32,79,27,28,74,116,43,0.18,46,34,0.79,223,21,0.48,208,0,36,0.84,60.95,117.61,843015.6,2.39,1072,0.01,46834.2,7167.93,0.49,35,58,182,0.12,386,686,64,39,345,32.9,236,Y
0,5,1,0,0,0,4,0.21,0,2,0.5,10,1,0.0,19,0,4,1.0,25.15,10.15,2593.42,0.09,55,0.1,144.08,255.41,0.25,0,0,8,0.19,22,33,13,12,21,0.0,19,N
40,101,10,19,148,156,51,0.17,58,18,0.35,215,34,0.66,287,0,36,0.71,112.35,69.9,548896.76,2.62,1182,0.01,30494.26,7853.04,0.67,49,83,166,0.1,468,714,77,23,496,36.78,306,Y
3,11,2,1,4,16,6,0.19,8,4,0.67,22,1,0.0,31,0,6,1.0,27.55,17.19,8142.3,0.16,89,0.06,452.35,473.65,0.17,4,8,18,0.14,38,51,21,19,43,13.89,32,Y
0,3,2,0,1,4,2,0.29,2,2,1.0,6,1,0.0,7,1,2,1.0,27.56,6.38,1120.04,0.06,40,0.16,62.22,175.69,0.5,1,2,6,0.2,17,23,12,9,10,12.5,7,N
61,11,57,4,63,20,6,0.07,10,5,0.83,139,3,0.4,84,0,5,0.83,240.8,16.63,66624.85,1.34,583,0.06,3701.38,4005.42,0.5,5,10,135,0.03,210,373,101,16,214,44.37,88,N
4,11,5,0,6,16,6,0.33,6,3,0.5,20,3,0.4,18,0,0,0.0,29.59,8.36,2066.34,0.08,52,0.12,114.8,247.25,0.5,5,8,16,0.2,18,34,14,13,30,25.0,18,N
31,35,9,34,58,48,20,0.17,20,8,0.4,69,13,0.63,87,0,9,0.45,45.97,41.17,77917.49,0.63,302,0.02,4328.75,1892.57,0.65,14,24,51,0.09,129,173,47,30,212,51.4,121,Y
0,1,1,0,0,0,1,0.25,0,1,1.0,2,1,0.0,4,0,0,0.0,2.67,1.5,6.0,0.0,4,0.67,0.33,4.0,1.0,0,0,3,0.2,3,1,1,1,5,0.0,4,N
1,1,0,0,0,0,1,0.5,0,1,1.0,1,1,0.0,2,0,1,1.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.2,1,3,1,3,5,0.0,2,N
8,9,4,1,0,16,5,0.11,8,5,1.0,20,1,0.0,44,0,5,1.0,37.76,17.79,11951.28,0.22,128,0.06,663.96,671.73,0.2,4,8,17,0.09,61,67,24,14,55,2.22,45,Y
9,5,3,3,1,8,3,0.17,4,3,1.0,12,1,0.0,15,1,3,1.0,46.15,7.33,2481.83,0.11,72,0.14,137.88,338.43,0.33,2,4,11,0.1,33,39,18,8,30,21.05,18,Y
2,5,1,16,0,14,3,0.12,4,2,0.67,10,1,0.0,9,0,3,1.0,27.59,9.31,2389.82,0.09,56,0.11,132.77,256.76,0.33,5,7,9,0.08,22,34,13,11,36,64.0,25,N
0,3,2,0,0,4,1,0.13,2,1,1.0,8,1,0.0,8,0,1,1.0,27.85,5.09,721.78,0.05,34,0.2,40.1,141.78,1.0,1,2,8,0.1,16,18,11,7,10,0.0,8,N
11,19,1,4,11,26,10,0.31,8,2,0.2,30,7,0.67,28,3,9,0.9,31.21,30.6,29223.69,0.32,176,0.03,1623.54,955.02,0.7,9,13,22,0.17,85,91,25,18,58,34.88,32,N
11,7,5,0,3,12,4,0.11,6,4,1.0,34,1,0.0,35,0,0,0.0,48.17,25.43,31164.53,0.41,237,0.04,1731.36,1225.27,0.25,3,6,32,0.08,90,147,23,13,51,7.89,35,N
0,1,3,0,0,0,1,0.25,0,1,1.0,4,1,0.0,4,0,1,1.0,16.05,3.75,225.86,0.02,19,0.27,12.55,60.23,1.0,0,0,5,0.17,6,13,4,5,6,0.0,4,N
1,1,0,0,0,10,1,0.33,2,1,1.0,1,1,0.0,3,0,1,1.0,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,1.0,4,5,2,0.17,8,15,5,6,6,0.0,3,N
1,3,1,2,0,4,2,0.29,2,2,1.0,5,1,0.0,5,1,2,1.0,14.31,6.43,591.43,0.03,23,0.16,32.86,92.0,0.5,1,2,5,0.2,10,13,7,9,10,28.57,7,N
3,11,0,1,1,14,6,0.4,4,1,0.17,15,6,1.0,14,0,6,1.0,18.32,19.0,6613.2,0.12,69,0.05,367.4,348.06,1.0,5,7,11,0.29,28,41,14,19,21,12.5,15,Y
0,1,1,0,1,0,1,0.5,0,1,1.0,2,1,0.0,2,0,0,0.0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,3,0.07,1,3,1,3,15,33.33,2,Y
0,1,0,0,0,0,1,1.0,0,1,1.0,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,11.61,1.0,0,0,2,1.0,0,5,0,5,1,0.0,0,N
0,1,1,0,0,0,1,0.5,0,1,1.0,2,1,0.0,2,3,1,1.0,20.97,3.0,188.72,0.02,17,0.33,10.48,62.91,1.0,0,0,3,0.2,7,10,7,6,5,0.0,2,N
0,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,1,1.0,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,1.0,0,0,3,0.2,2,5,2,4,5,0.0,3,N
10,1,2,2,25,0,1,0.07,0,1,1.0,3,1,0.0,12,0,0,0.0,39.26,8.24,2662.74,0.11,68,0.12,147.93,323.33,1.0,0,0,4,0.02,28,40,17,10,51,69.23,14,N
4,11,0,3,9,20,6,0.21,10,1,0.17,22,1,0.0,26,0,6,1.0,25.97,14.31,5315.43,0.12,80,0.07,295.3,371.51,0.17,5,10,18,0.14,31,49,13,12,44,31.58,29,Y
2,23,0,1,0,36,12,0.36,14,1,0.08,36,7,0.55,32,0,12,1.0,6.85,45.0,13877.81,0.1,81,0.02,770.99,308.4,0.58,11,18,26,0.3,36,45,4,10,40,3.03,33,N
4,5,3,2,3,8,3,0.19,4,3,1.0,11,1,0.0,14,0,3,1.0,18.82,7.22,981.74,0.05,32,0.14,54.54,135.93,0.33,2,4,10,0.12,13,19,9,10,25,26.32,16,N
0,1,1,0,0,0,1,0.33,0,1,1.0,2,1,0.0,3,0,1,1.0,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,3,0.2,2,3,2,3,5,0.0,3,N
3,25,1,3,3,42,13,0.18,18,4,0.31,42,9,0.67,69,0,5,0.38,46.2,21.58,21520.88,0.33,190,0.05,1195.6,997.11,0.69,12,21,31,0.16,74,116,24,14,80,8.0,72,Y
16,53,10,5,26,86,27,0.29,34,17,0.63,95,1,0.0,88,0,27,1.0,111.45,23.95,63915.29,0.89,434,0.04,3550.85,2668.99,0.04,26,43,70,0.2,195,239,57,14,137,26.05,93,Y
10,11,3,0,1,18,6,0.15,8,3,0.5,33,3,0.4,41,0,2,0.33,41.06,32.02,42091.79,0.44,238,0.03,2338.43,1314.61,0.5,5,9,29,0.11,91,147,27,19,54,2.38,41,N
3,11,1,0,0,20,6,0.03,10,1,0.17,36,1,0.0,187,0,1,0.17,894.09,6.47,37418.93,1.93,768,0.15,2078.83,5784.1,0.17,5,10,32,0.03,386,382,179,6,191,0.0,187,N
4,3,3,1,1,4,2,0.15,2,2,1.0,8,1,0.0,12,0,2,1.0,17.35,9.38,1524.63,0.05,39,0.11,84.7,162.63,0.5,1,2,8,0.1,15,24,8,10,20,14.29,13,Y
3,23,4,11,0,34,12,0.33,12,3,0.25,38,10,0.82,25,0,11,0.92,27.51,21.36,12556.75,0.2,109,0.05,697.6,587.76,0.83,11,25,28,0.29,47,62,22,20,41,30.56,36,Y
